iddepto,nomdepto,idmpio,nompio,tiporegimen,identidad,nomentidad,año,mes,total
15,15 - BOYACÁ,15466,15466 - MONGUÍ,SUBSIDIADO,CCF009,CAJA DE COMPENSACIÓN FAMILIAR DE BOYACÁ COMFABOY,2017,Abril,1735
15,15 - BOYACÁ,15466,15466 - MONGUÍ,SUBSIDIADO,CCF024,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""",2017,Abril,707
15,15 - BOYACÁ,15466,15466 - MONGUÍ,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,34
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,CONTRIBUTIVO,CCFC09,CAJA DE COMPENSACIÓN FAMILIAR DE BOYACÁ COMFABOY-CM,2017,Abril,18
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,CONTRIBUTIVO,CCFC24,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""-CM",2017,Abril,22
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,CONTRIBUTIVO,EAS027,FONDO DE PASIVO SOCIAL DE LOS FERROCARRILES NALES,2017,Abril,9
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,5414
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,15
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,CONTRIBUTIVO,EPS017,E.P.S.  FAMISANAR  LTDA.,2017,Abril,202
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,CONTRIBUTIVO,EPS033,SALUDVIDA S.A .E.P.S,2017,Abril,270
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,705
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,CONTRIBUTIVO,EPSC33,SALUDVIDA  S.A.  E.P.S.-CM,2017,Abril,180
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,CONTRIBUTIVO,ESSC02,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS-CM,2017,Abril,18
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,CONTRIBUTIVO,ESSC33,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA-CM,2017,Abril,2
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,SUBSIDIADO,CCF009,CAJA DE COMPENSACIÓN FAMILIAR DE BOYACÁ COMFABOY,2017,Abril,1058
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,SUBSIDIADO,CCF024,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""",2017,Abril,2026
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,773
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,SUBSIDIADO,EPSM33,SALUDVIDA S.A .E.P.S -CM,2017,Abril,68
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,SUBSIDIADO,EPSS17,E.P.S.  FAMISANAR  LTDA.-CM,2017,Abril,40
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,SUBSIDIADO,EPSS33,SALUDVIDA S.A .E.P.S,2017,Abril,6009
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,40
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,SUBSIDIADO,ESS002,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS,2017,Abril,2907
15,15 - BOYACÁ,15469,15469 - MONIQUIRÁ,SUBSIDIADO,ESS091,ENTIDAD COOPERATIVA SOL.DE SALUD DEL NORTE DE SOACHA ECOOPSOS,2017,Abril,874
15,15 - BOYACÁ,15476,15476 - MOTAVITA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,209
15,15 - BOYACÁ,15476,15476 - MOTAVITA,CONTRIBUTIVO,EPS041,LA NUEVA EPS S.A.-CM,2017,Abril,4
15,15 - BOYACÁ,15476,15476 - MOTAVITA,CONTRIBUTIVO,ESSC02,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS-CM,2017,Abril,52
15,15 - BOYACÁ,15476,15476 - MOTAVITA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,114
15,15 - BOYACÁ,15476,15476 - MOTAVITA,SUBSIDIADO,EPSS41,LA NUEVA EPS S.A.,2017,Abril,2319
15,15 - BOYACÁ,15476,15476 - MOTAVITA,SUBSIDIADO,ESS002,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS,2017,Abril,1541
15,15 - BOYACÁ,15480,15480 - MUZO,CONTRIBUTIVO,CCFC09,CAJA DE COMPENSACIÓN FAMILIAR DE BOYACÁ COMFABOY-CM,2017,Abril,9
15,15 - BOYACÁ,15480,15480 - MUZO,CONTRIBUTIVO,CCFC24,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""-CM",2017,Abril,2
15,15 - BOYACÁ,15480,15480 - MUZO,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,1560
15,15 - BOYACÁ,15480,15480 - MUZO,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,198
15,15 - BOYACÁ,15480,15480 - MUZO,CONTRIBUTIVO,ESSC02,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS-CM,2017,Abril,11
15,15 - BOYACÁ,15480,15480 - MUZO,CONTRIBUTIVO,ESSC24,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.-CM,2017,Abril,27
15,15 - BOYACÁ,15480,15480 - MUZO,CONTRIBUTIVO,ESSC33,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA-CM,2017,Abril,15
15,15 - BOYACÁ,15480,15480 - MUZO,SUBSIDIADO,CCF009,CAJA DE COMPENSACIÓN FAMILIAR DE BOYACÁ COMFABOY,2017,Abril,568
15,15 - BOYACÁ,15480,15480 - MUZO,SUBSIDIADO,CCF024,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""",2017,Abril,780
15,15 - BOYACÁ,15480,15480 - MUZO,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,353
15,15 - BOYACÁ,15480,15480 - MUZO,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,66
15,15 - BOYACÁ,15480,15480 - MUZO,SUBSIDIADO,EPSS41,LA NUEVA EPS S.A.,2017,Abril,313
15,15 - BOYACÁ,15480,15480 - MUZO,SUBSIDIADO,ESS002,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS,2017,Abril,1090
15,15 - BOYACÁ,15480,15480 - MUZO,SUBSIDIADO,ESS024,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.,2017,Abril,2143
15,15 - BOYACÁ,15480,15480 - MUZO,SUBSIDIADO,ESS133,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA,2017,Abril,826
15,15 - BOYACÁ,15491,15491 - NOBSA,CONTRIBUTIVO,CCFC09,CAJA DE COMPENSACIÓN FAMILIAR DE BOYACÁ COMFABOY-CM,2017,Abril,55
15,15 - BOYACÁ,15491,15491 - NOBSA,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,1151
15,15 - BOYACÁ,15491,15491 - NOBSA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,110
15,15 - BOYACÁ,15491,15491 - NOBSA,CONTRIBUTIVO,EPS008,COMPENSAR   E.P.S.,2017,Abril,21
15,15 - BOYACÁ,15491,15491 - NOBSA,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,602
15,15 - BOYACÁ,15491,15491 - NOBSA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,2392
15,15 - BOYACÁ,15491,15491 - NOBSA,CONTRIBUTIVO,ESSC33,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA-CM,2017,Abril,55
15,15 - BOYACÁ,15491,15491 - NOBSA,SUBSIDIADO,CCF009,CAJA DE COMPENSACIÓN FAMILIAR DE BOYACÁ COMFABOY,2017,Abril,1376
15,15 - BOYACÁ,15491,15491 - NOBSA,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,146
15,15 - BOYACÁ,15491,15491 - NOBSA,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,24
15,15 - BOYACÁ,15491,15491 - NOBSA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,132
15,15 - BOYACÁ,15491,15491 - NOBSA,SUBSIDIADO,EPSS41,LA NUEVA EPS S.A.,2017,Abril,1316
15,15 - BOYACÁ,15491,15491 - NOBSA,SUBSIDIADO,ESS133,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA,2017,Abril,2043
15,15 - BOYACÁ,15494,15494 - NUEVO COLÓN,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,177
15,15 - BOYACÁ,15494,15494 - NUEVO COLÓN,CONTRIBUTIVO,ESSC02,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS-CM,2017,Abril,12
15,15 - BOYACÁ,15494,15494 - NUEVO COLÓN,CONTRIBUTIVO,ESSC33,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA-CM,2017,Abril,35
15,15 - BOYACÁ,15494,15494 - NUEVO COLÓN,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,51
15,15 - BOYACÁ,15494,15494 - NUEVO COLÓN,SUBSIDIADO,ESS002,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS,2017,Abril,1313
15,15 - BOYACÁ,15494,15494 - NUEVO COLÓN,SUBSIDIADO,ESS133,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA,2017,Abril,3028
15,15 - BOYACÁ,15500,15500 - OICATÁ,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,189
15,15 - BOYACÁ,15500,15500 - OICATÁ,CONTRIBUTIVO,ESSC24,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.-CM,2017,Abril,66
15,15 - BOYACÁ,15500,15500 - OICATÁ,CONTRIBUTIVO,ESSC33,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA-CM,2017,Abril,1
15,15 - BOYACÁ,15500,15500 - OICATÁ,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,40
15,15 - BOYACÁ,15500,15500 - OICATÁ,SUBSIDIADO,EPSS41,LA NUEVA EPS S.A.,2017,Abril,124
15,15 - BOYACÁ,15500,15500 - OICATÁ,SUBSIDIADO,ESS024,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.,2017,Abril,1278
15,15 - BOYACÁ,15507,15507 - OTANCHE,CONTRIBUTIVO,CCFC24,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""-CM",2017,Abril,2
15,15 - BOYACÁ,15507,15507 - OTANCHE,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,1102
15,15 - BOYACÁ,15507,15507 - OTANCHE,CONTRIBUTIVO,EPS017,E.P.S.  FAMISANAR  LTDA.,2017,Abril,2
15,15 - BOYACÁ,15507,15507 - OTANCHE,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,2
15,15 - BOYACÁ,15507,15507 - OTANCHE,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,55
15,15 - BOYACÁ,15507,15507 - OTANCHE,CONTRIBUTIVO,ESSC02,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS-CM,2017,Abril,29
15,15 - BOYACÁ,15507,15507 - OTANCHE,CONTRIBUTIVO,ESSC33,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA-CM,2017,Abril,16
15,15 - BOYACÁ,15507,15507 - OTANCHE,CONTRIBUTIVO,ESSC91,ENTIDAD COOPERATIVA SOL.DE SALUD DEL NORTE DE SOACHA ECOOPSOS-CM,2017,Abril,4
15,15 - BOYACÁ,15507,15507 - OTANCHE,SUBSIDIADO,CCF024,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""",2017,Abril,654
15,15 - BOYACÁ,15507,15507 - OTANCHE,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,233
15,15 - BOYACÁ,15507,15507 - OTANCHE,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,22
15,15 - BOYACÁ,15507,15507 - OTANCHE,SUBSIDIADO,EPSS41,LA NUEVA EPS S.A.,2017,Abril,544
15,15 - BOYACÁ,15507,15507 - OTANCHE,SUBSIDIADO,ESS002,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS,2017,Abril,2204
15,15 - BOYACÁ,15507,15507 - OTANCHE,SUBSIDIADO,ESS091,ENTIDAD COOPERATIVA SOL.DE SALUD DEL NORTE DE SOACHA ECOOPSOS,2017,Abril,701
15,15 - BOYACÁ,15507,15507 - OTANCHE,SUBSIDIADO,ESS133,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA,2017,Abril,1189
15,15 - BOYACÁ,15511,15511 - PACHAVITA,CONTRIBUTIVO,CCFC09,CAJA DE COMPENSACIÓN FAMILIAR DE BOYACÁ COMFABOY-CM,2017,Abril,10
15,15 - BOYACÁ,15511,15511 - PACHAVITA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,3
15,15 - BOYACÁ,15511,15511 - PACHAVITA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,168
15,15 - BOYACÁ,15511,15511 - PACHAVITA,SUBSIDIADO,CCF009,CAJA DE COMPENSACIÓN FAMILIAR DE BOYACÁ COMFABOY,2017,Abril,1074
15,15 - BOYACÁ,15511,15511 - PACHAVITA,SUBSIDIADO,CCF024,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""",2017,Abril,505
15,15 - BOYACÁ,15511,15511 - PACHAVITA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,23
15,15 - BOYACÁ,15514,15514 - PÁEZ,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,95
15,15 - BOYACÁ,15514,15514 - PÁEZ,CONTRIBUTIVO,ESSC24,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.-CM,2017,Abril,144
15,15 - BOYACÁ,15514,15514 - PÁEZ,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,21
15,15 - BOYACÁ,15514,15514 - PÁEZ,SUBSIDIADO,EPSS41,LA NUEVA EPS S.A.,2017,Abril,91
15,15 - BOYACÁ,15514,15514 - PÁEZ,SUBSIDIADO,ESS024,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.,2017,Abril,2139
15,15 - BOYACÁ,15516,15516 - PAIPA,CONTRIBUTIVO,CCFC09,CAJA DE COMPENSACIÓN FAMILIAR DE BOYACÁ COMFABOY-CM,2017,Abril,60
15,15 - BOYACÁ,15516,15516 - PAIPA,CONTRIBUTIVO,CCFC24,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""-CM",2017,Abril,26
15,15 - BOYACÁ,15516,15516 - PAIPA,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,8003
15,15 - BOYACÁ,15516,15516 - PAIPA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,702
15,15 - BOYACÁ,15516,15516 - PAIPA,CONTRIBUTIVO,EPS008,COMPENSAR   E.P.S.,2017,Abril,5
15,15 - BOYACÁ,15516,15516 - PAIPA,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,651
15,15 - BOYACÁ,15516,15516 - PAIPA,CONTRIBUTIVO,EPS017,E.P.S.  FAMISANAR  LTDA.,2017,Abril,3728
15,15 - BOYACÁ,15516,15516 - PAIPA,CONTRIBUTIVO,EPS033,SALUDVIDA S.A .E.P.S,2017,Abril,42
15,15 - BOYACÁ,15516,15516 - PAIPA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,2496
15,15 - BOYACÁ,15516,15516 - PAIPA,CONTRIBUTIVO,EPSC33,SALUDVIDA  S.A.  E.P.S.-CM,2017,Abril,4
15,15 - BOYACÁ,15516,15516 - PAIPA,CONTRIBUTIVO,ESSC02,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS-CM,2017,Abril,29
15,15 - BOYACÁ,15516,15516 - PAIPA,CONTRIBUTIVO,ESSC33,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA-CM,2017,Abril,243
15,15 - BOYACÁ,15516,15516 - PAIPA,SUBSIDIADO,CCF009,CAJA DE COMPENSACIÓN FAMILIAR DE BOYACÁ COMFABOY,2017,Abril,1184
15,15 - BOYACÁ,15516,15516 - PAIPA,SUBSIDIADO,CCF024,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""",2017,Abril,3012
15,15 - BOYACÁ,15516,15516 - PAIPA,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,496
15,15 - BOYACÁ,15516,15516 - PAIPA,SUBSIDIADO,EPSS05,E.P.S.  SANITAS  S.A.-CM,2017,Abril,9
15,15 - BOYACÁ,15516,15516 - PAIPA,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,19
15,15 - BOYACÁ,15516,15516 - PAIPA,SUBSIDIADO,EPSS17,E.P.S.  FAMISANAR  LTDA.-CM,2017,Abril,351
15,15 - BOYACÁ,15516,15516 - PAIPA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,166
15,15 - BOYACÁ,15516,15516 - PAIPA,SUBSIDIADO,EPSS41,LA NUEVA EPS S.A.,2017,Abril,1347
15,15 - BOYACÁ,15516,15516 - PAIPA,SUBSIDIADO,ESS002,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS,2017,Abril,1229
15,15 - BOYACÁ,15516,15516 - PAIPA,SUBSIDIADO,ESS133,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA,2017,Abril,6059
15,15 - BOYACÁ,15518,15518 - PAJARITO,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,267
15,15 - BOYACÁ,15518,15518 - PAJARITO,CONTRIBUTIVO,ESSC02,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS-CM,2017,Abril,27
15,15 - BOYACÁ,15518,15518 - PAJARITO,CONTRIBUTIVO,ESSC24,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.-CM,2017,Abril,22
15,15 - BOYACÁ,15518,15518 - PAJARITO,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,44
15,15 - BOYACÁ,15518,15518 - PAJARITO,SUBSIDIADO,EPSS41,LA NUEVA EPS S.A.,2017,Abril,63
15,15 - BOYACÁ,15518,15518 - PAJARITO,SUBSIDIADO,ESS002,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS,2017,Abril,617
15,15 - BOYACÁ,15518,15518 - PAJARITO,SUBSIDIADO,ESS024,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.,2017,Abril,592
15,15 - BOYACÁ,15522,15522 - PANQUEBA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,68
15,15 - BOYACÁ,15522,15522 - PANQUEBA,CONTRIBUTIVO,ESSC33,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA-CM,2017,Abril,15
15,15 - BOYACÁ,15522,15522 - PANQUEBA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,21
15,15 - BOYACÁ,15522,15522 - PANQUEBA,SUBSIDIADO,ESS133,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA,2017,Abril,1238
15,15 - BOYACÁ,15531,15531 - PAUNA,CONTRIBUTIVO,CCFC09,CAJA DE COMPENSACIÓN FAMILIAR DE BOYACÁ COMFABOY-CM,2017,Abril,21
15,15 - BOYACÁ,15531,15531 - PAUNA,CONTRIBUTIVO,CCFC24,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""-CM",2017,Abril,21
15,15 - BOYACÁ,15531,15531 - PAUNA,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,410
15,15 - BOYACÁ,15531,15531 - PAUNA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,1
15,15 - BOYACÁ,15531,15531 - PAUNA,CONTRIBUTIVO,EPS033,SALUDVIDA S.A .E.P.S,2017,Abril,5
15,15 - BOYACÁ,15531,15531 - PAUNA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,45
15,15 - BOYACÁ,15531,15531 - PAUNA,CONTRIBUTIVO,EPSC33,SALUDVIDA  S.A.  E.P.S.-CM,2017,Abril,2
15,15 - BOYACÁ,15531,15531 - PAUNA,CONTRIBUTIVO,ESSC02,EMPRESA MUTUAL PARA EL DESARROLLO INTEGRAL  DE LA SALUD E.S.S. EMDISALUD ESS-CM,2017,Abril,1
15,15 - BOYACÁ,15531,15531 - PAUNA,SUBSIDIADO,CCF009,CAJA DE COMPENSACIÓN FAMILIAR DE BOYACÁ COMFABOY,2017,Abril,1943
15,15 - BOYACÁ,15531,15531 - PAUNA,SUBSIDIADO,CCF024,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""",2017,Abril,1992
15,15 - BOYACÁ,15531,15531 - PAUNA,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,126
15,15 - BOYACÁ,15531,15531 - PAUNA,SUBSIDIADO,EPSM33,SALUDVIDA S.A .E.P.S -CM,2017,Abril,3
15,15 - BOYACÁ,15531,15531 - PAUNA,SUBSIDIADO,EPSS33,SALUDVIDA S.A .E.P.S,2017,Abril,1526
15,15 - BOYACÁ,15531,15531 - PAUNA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,3
15,15 - BOYACÁ,15531,15531 - PAUNA,SUBSIDIADO,EPSS41,LA NUEVA EPS S.A.,2017,Abril,2
15,15 - BOYACÁ,15533,15533 - PAYA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,31
15,15 - BOYACÁ,15533,15533 - PAYA,CONTRIBUTIVO,ESSC24,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.-CM,2017,Abril,16
15,15 - BOYACÁ,15533,15533 - PAYA,CONTRIBUTIVO,ESSC33,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA-CM,2017,Abril,7
15,15 - BOYACÁ,15533,15533 - PAYA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,12
15,15 - BOYACÁ,15533,15533 - PAYA,SUBSIDIADO,ESS024,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.,2017,Abril,1252
15,15 - BOYACÁ,15533,15533 - PAYA,SUBSIDIADO,ESS133,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA,2017,Abril,575
15,15 - BOYACÁ,15537,15537 - PAZ DEL RÍO,CONTRIBUTIVO,CCFC09,CAJA DE COMPENSACIÓN FAMILIAR DE BOYACÁ COMFABOY-CM,2017,Abril,8
15,15 - BOYACÁ,15537,15537 - PAZ DEL RÍO,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,1
15,15 - BOYACÁ,15537,15537 - PAZ DEL RÍO,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,5
15,15 - BOYACÁ,15537,15537 - PAZ DEL RÍO,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,1722
15,15 - BOYACÁ,15537,15537 - PAZ DEL RÍO,CONTRIBUTIVO,EPS041,LA NUEVA EPS S.A.-CM,2017,Abril,1
15,15 - BOYACÁ,15537,15537 - PAZ DEL RÍO,SUBSIDIADO,CCF009,CAJA DE COMPENSACIÓN FAMILIAR DE BOYACÁ COMFABOY,2017,Abril,166
15,15 - BOYACÁ,15537,15537 - PAZ DEL RÍO,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,83
15,15 - BOYACÁ,15537,15537 - PAZ DEL RÍO,SUBSIDIADO,EPSS41,LA NUEVA EPS S.A.,2017,Abril,1300
15,15 - BOYACÁ,15542,15542 - PESCA,CONTRIBUTIVO,CCFC24,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""-CM",2017,Abril,11
15,15 - BOYACÁ,15542,15542 - PESCA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,3
15,15 - BOYACÁ,15542,15542 - PESCA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,404
15,15 - BOYACÁ,15542,15542 - PESCA,CONTRIBUTIVO,ESSC33,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA-CM,2017,Abril,38
15,15 - BOYACÁ,15542,15542 - PESCA,SUBSIDIADO,CCF024,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""",2017,Abril,1189
15,15 - BOYACÁ,15542,15542 - PESCA,SUBSIDIADO,EPSS05,E.P.S.  SANITAS  S.A.-CM,2017,Abril,1
15,15 - BOYACÁ,15542,15542 - PESCA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,122
